scenario,date,px_close,px_pctile250,oi,nc_l,nc_s,nc_net,d_nc_l,d_nc_s,d_nc_net,d_oi,w,t5,t10,t20,t40,t60
S7_oi_shrink_big,2020-03-03,13.76,86.0,1142524.0,306000.0,124093.0,181907.0,-31831.0,2366.0,-34197.0,-63570.0,-8.502906976744185,-8.502906976744185,-20.85755813953488,-24.273255813953487,-29.06976744186046,-21.511627906976738
S7_oi_shrink_big,2020-03-17,10.89,1.6,1048963.0,201033.0,107083.0,93950.0,-53219.0,-9684.0,-43535.0,-78785.0,3.489439853076215,3.489439853076215,-4.315886134067959,-6.703397612488526,-5.785123966942152,9.641873278236911
S7_oi_shrink_big,2020-04-21,9.75,0.4,965724.0,184854.0,152376.0,32478.0,-16058.0,7583.0,-23641.0,-74687.0,-4.205128205128206,-4.205128205128206,10.564102564102562,11.282051282051286,24.20512820512819,20.923076923076913
S7_oi_shrink_big,2020-06-30,11.96,45.2,918143.0,211027.0,76126.0,134901.0,-8484.0,-10791.0,2307.0,-40476.0,1.8394648829431315,1.0033444816053505,-1.170568561872909,0.4180602006688794,5.1839464882943,7.35785953177257
S7_oi_shrink_big,2020-09-15,12.08,42.0,992063.0,257061.0,45660.0,211401.0,-31326.0,-5438.0,-25888.0,-55688.0,6.705298013245042,6.705298013245042,7.533112582781465,15.97682119205297,21.52317880794701,23.92384105960266
S7_oi_shrink_big,2021-02-23,18.41,99.6,1065425.0,282375.0,44439.0,237936.0,122.0,-10874.0,10996.0,-59249.0,-10.755024443237371,-10.755024443237371,-13.633894622487775,-16.18685497012493,-7.984790874524705,-7.930472569255842
S7_oi_shrink_big,2021-03-02,16.43,94.4,1009386.0,270821.0,47801.0,223020.0,-11554.0,3362.0,-14916.0,-56039.0,-3.2258064516129004,-3.2258064516129004,-0.7912355447352359,-9.129640900791236,5.295191722458914,2.1302495435179702
S7_oi_shrink_big,2021-06-22,16.43,76.8,925321.0,282164.0,40173.0,241991.0,-25922.0,1748.0,-27670.0,-77465.0,4.869141813755329,4.869141813755329,8.034083992696296,7.547169811320775,22.76323797930615,18.624467437614122
S7_oi_shrink_big,2021-09-21,18.97,89.6,952975.0,294049.0,44582.0,249467.0,-9888.0,-306.0,-9582.0,-71840.0,0.05271481286241997,0.05271481286241997,4.638903531892469,-0.5271481286241331,5.3769109119662595,1.6868740115972614
S7_oi_shrink_big,2021-09-28,18.98,88.8,889873.0,297099.0,48184.0,248915.0,3050.0,3602.0,-552.0,-63102.0,4.58377239199157,4.58377239199157,5.742887249736572,3.5827186512118026,5.953635405690205,1.475237091675452
S7_oi_shrink_big,2022-02-15,18.07,44.4,871213.0,182861.0,108298.0,74563.0,-1179.0,3348.0,-4527.0,-60389.0,2.2689540675152164,2.54565578306587,3.1543995572772543,2.7116768123962354,11.234089651355838,3.1543995572772543
S7_oi_shrink_big,2022-03-01,18.34,51.6,816211.0,180931.0,96392.0,84539.0,-2098.0,-11391.0,9293.0,-41165.0,5.943293347873491,5.943293347873491,2.1264994547437244,4.198473282442738,3.7077426390403456,7.306434023991271
S7_oi_shrink_big,2022-04-26,18.99,55.2,846421.0,277698.0,55149.0,222549.0,-18739.0,-1773.0,-16966.0,-63201.0,-1.948393891521838,-1.948393891521838,-2.369668246445489,4.0021063717746275,-3.2122169562927794,-5.792522380200094
S7_oi_shrink_big,2022-06-14,18.7,33.2,800806.0,233102.0,62619.0,170483.0,-19586.0,5334.0,-24920.0,-49008.0,-0.21390374331550221,-1.3368983957219305,-0.8021390374331472,1.443850267379676,-1.1229946524064172,-2.566844919786093
S7_oi_shrink_big,2022-06-28,18.53,24.8,734324.0,210575.0,87866.0,122709.0,-16567.0,23835.0,-40402.0,-45449.0,-3.9395574743658957,-2.9141932002158755,3.291958985429022,-6.098219104155433,-2.644360496492182,-0.21586616297897265
S7_oi_shrink_big,2023-02-21,21.33,96.4,926553.0,317876.0,84538.0,233338.0,-9995.0,-4507.0,-5488.0,-43082.0,-5.907172995780585,-5.907172995780585,-1.4533520862634708,-2.4847632442569045,14.25222691045478,21.472105016408815
S7_oi_shrink_big,2023-06-27,23.03,78.0,891033.0,302773.0,82599.0,220174.0,-39547.0,1280.0,-40827.0,-76080.0,1.2592270950933626,2.1710811984368306,3.821102909248797,5.905340859748143,3.560573165436387,16.9344333478072
S7_oi_shrink_big,2023-09-26,25.97,87.6,903444.0,324664.0,85424.0,239240.0,-4451.0,618.0,-5069.0,-53088.0,-1.1551790527531636,-1.1551790527531636,4.3896804004620815,6.006931074316535,6.777050442818644,-19.44551405467847
S7_oi_shrink_big,2023-10-03,25.67,82.8,820468.0,305051.0,87669.0,217382.0,-19613.0,2245.0,-21858.0,-82976.0,5.609661082976225,5.609661082976225,7.089988313206064,5.531749123490459,4.635761589403975,-14.80327230229841
S7_oi_shrink_big,2023-12-12,22.51,31.6,781527.0,200473.0,93081.0,107392.0,-48768.0,9309.0,-58077.0,-71901.0,-4.931141714793441,-4.931141714793441,-8.351843625055544,-3.3318525099955587,6.708129720124378,-2.4877832074633566
S7_oi_shrink_big,2024-09-17,20.0,39.6,756272.0,174439.0,102189.0,72250.0,-1970.0,-10817.0,8847.0,-63604.0,15.999999999999993,15.999999999999993,14.999999999999991,14.349999999999996,6.800000000000006,6.600000000000006
S7_oi_shrink_big,2025-03-04,18.14,6.0,904274.0,191009.0,165000.0,26009.0,-15217.0,-7735.0,-7482.0,-61548.0,2.7012127894156412,2.7012127894156412,9.757442116868798,6.725468577728777,-4.961411245865499,-6.0639470782800515
S7_oi_shrink_big,2026-02-24,14.52,11.6,1054389.0,183446.0,429569.0,-246123.0,11465.0,3996.0,7469.0,-45286.0,-3.9256198347107474,-3.9256198347107474,-1.377410468319551,9.50413223140496,-6.404958677685945,1.6528925619834656
S7_oi_shrink_big,2026-03-24,15.9,53.2,940662.0,205205.0,301009.0,-95804.0,12896.0,-99055.0,111951.0,-64947.0,-2.4528301886792447,-2.4528301886792447,-10.31446540880504,-14.52830188679246,-7.169811320754715,-14.402515723270447
S8_nc_up_price_down,2012-01-03,24.51,,567599.0,128269.0,77965.0,50304.0,14782.0,2994.0,11788.0,22807.0,-4.855161158710731,-4.855161158710731,-2.0807833537331732,-3.7535699714402404,1.3871889024887896,0.3671970624234966
S8_nc_up_price_down,2012-01-24,24.89,,636763.0,138927.0,64073.0,74854.0,8744.0,-18116.0,26860.0,23604.0,-5.022097227802325,-5.022097227802325,-1.968662113298525,3.6560867818401066,1.7677782241864115,-11.410204901566889
S8_nc_up_price_down,2012-02-28,26.08,,723747.0,198170.0,66073.0,132097.0,41888.0,-2996.0,44884.0,24609.0,-7.783742331288335,-7.783742331288335,-7.476993865030668,-6.326687116564411,-15.490797546012269,-25.19171779141103
S8_nc_up_price_down,2012-03-20,25.61,,738649.0,190862.0,65218.0,125644.0,25428.0,4813.0,20615.0,32566.0,-4.607575165950795,-4.607575165950795,-5.310425614994141,-12.768449824287387,-19.05505661850839,-22.022647403358064
S8_nc_up_price_down,2012-05-22,19.92,1.0,729589.0,191733.0,122709.0,69024.0,7463.0,-2551.0,10014.0,2322.0,-1.5060240963855498,-2.208835341365467,-0.20080321285141922,8.534136546184733,16.415662650602414,1.1546184738955745
S8_nc_up_price_down,2012-07-24,23.49,52.7,668671.0,180428.0,44484.0,135944.0,11468.0,-4825.0,16293.0,2043.0,-3.618561089825445,-3.618561089825445,-8.812260536398453,-15.79395487441464,-18.646232439335886,-14.389101745423583
S8_nc_up_price_down,2012-10-02,21.59,44.1,674997.0,161209.0,103724.0,57485.0,3342.0,-11118.0,14460.0,-8388.0,-0.5558128763316406,-0.5558128763316406,-6.5771190365910055,-9.4025011579435,-11.255210745715605,-9.911996294580828
S8_nc_up_price_down,2012-10-09,21.47,43.0,679261.0,161314.0,75917.0,85397.0,105.0,-27807.0,27912.0,4264.0,-6.054960409874233,-6.054960409874233,-8.47694457382394,-8.756404285048902,-8.849557522123884,-12.20307405682346
S8_nc_up_price_down,2013-03-12,18.81,16.8,797883.0,204540.0,169997.0,34543.0,3196.0,-28818.0,32014.0,12459.0,-2.4986709197235446,-2.4986709197235446,-5.103668261562988,-5.05050505050505,-7.2301967038809085,-12.227538543327999
S8_nc_up_price_down,2013-04-16,17.9,6.0,854731.0,213959.0,216032.0,-2073.0,-109.0,-22737.0,22628.0,-15544.0,-1.0055865921787643,-1.0055865921787643,-1.2849162011173032,-4.972067039106132,-9.441340782122898,-9.888268156424584
S8_nc_up_price_down,2013-05-28,16.72,0.8,894044.0,235437.0,237973.0,-2536.0,14196.0,3802.0,10394.0,30747.0,-2.0334928229665095,-2.0334928229665095,-2.8708133971291905,1.9138755980861344,-3.409090909090906,-2.2727272727272707
S8_nc_up_price_down,2013-06-25,17.04,12.0,861280.0,224028.0,222115.0,1913.0,-9631.0,-30048.0,20417.0,-52842.0,-3.110328638497639,-3.110328638497639,-4.8708920187793385,-5.223004694835687,-4.107981220657275,1.0563380281690016
S8_nc_up_price_down,2013-07-02,16.51,4.4,832420.0,231182.0,209689.0,21493.0,7154.0,-12426.0,19580.0,-28860.0,-1.0296789824349006,-1.8170805572380377,-2.604482132041208,2.4833434282253153,-0.3634161114476231,6.0569351907934665
S8_nc_up_price_down,2013-08-13,17.22,25.6,870259.0,230496.0,193345.0,37151.0,8915.0,-22347.0,31262.0,18217.0,-4.297328687572577,-4.297328687572577,-4.355400696864109,-0.464576074332157,7.781649245063882,5.1103368176539155
S8_nc_up_price_down,2013-09-10,17.19,32.4,922110.0,245067.0,189250.0,55817.0,1860.0,-27231.0,29091.0,-12265.0,-2.2687609075043635,-2.2687609075043635,1.2798138452588592,8.376963350785328,6.108202443280963,-2.9668411867364797
S8_nc_up_price_down,2014-02-04,16.06,9.2,852157.0,249418.0,234862.0,14556.0,-3038.0,-23868.0,20830.0,11594.0,-3.735990037359882,-3.735990037359882,2.49066002490661,13.511830635118315,5.666251556662516,10.834371108343731
S8_nc_up_price_down,2014-03-11,18.03,83.6,792621.0,245308.0,98423.0,146885.0,6272.0,-20951.0,27223.0,4668.0,-4.936217415418753,-4.936217415418753,-5.823627287853583,-4.825291181364399,-4.27066001109262,-6.655574043261248
S8_nc_up_price_down,2014-05-20,17.58,76.4,823802.0,265456.0,75272.0,190184.0,5188.0,-8348.0,13536.0,16037.0,-3.1854379977246827,-2.6734926052332186,-3.0716723549487956,-0.28441410693968994,-3.7542662116040737,-9.49943117178611
S8_nc_up_price_down,2014-11-25,16.0,28.0,825980.0,266906.0,233015.0,33891.0,3931.0,-15283.0,19214.0,9889.0,-4.749999999999998,-5.687500000000001,-3.312499999999996,-7.750000000000002,-4.062500000000002,-11.4375
S8_nc_up_price_down,2015-01-20,15.83,34.4,815626.0,245303.0,214917.0,30386.0,-1017.0,-22970.0,21953.0,-2499.0,-3.9797852179406235,-3.9797852179406235,-8.591282375236887,-4.674668351231837,-19.58307012002527,-15.161086544535696
S8_nc_up_price_down,2015-01-27,15.2,17.6,823104.0,241699.0,170291.0,71408.0,-3604.0,-44626.0,41022.0,7478.0,-4.802631578947358,-4.802631578947358,-3.223684210526301,-9.276315789473689,-17.63157894736842,-13.881578947368423
S8_nc_up_price_down,2015-02-17,15.14,21.2,857342.0,239236.0,184870.0,54366.0,-1319.0,-20091.0,18772.0,-7225.0,-6.406869220607669,-6.406869220607669,-11.096433289299867,-15.323645970937916,-14.134742404227218,-14.398943196829583
S8_nc_up_price_down,2015-04-14,13.19,9.6,893089.0,250609.0,237700.0,12909.0,-1852.0,-28296.0,26444.0,-42951.0,-5.913570887035624,-5.913570887035624,-0.15163002274449777,2.8809704321455687,-8.946171341925702,-9.780136467020462
S8_nc_up_price_down,2015-04-28,13.17,11.6,834880.0,237179.0,193960.0,43219.0,2577.0,-33914.0,36491.0,-18611.0,-3.1890660592255093,-3.1890660592255093,3.037205770690976,-9.870918754745638,-12.604403948367505,-12.300683371298405
S8_nc_up_price_down,2015-05-12,13.57,20.8,849346.0,242083.0,177452.0,64631.0,4022.0,-24594.0,28616.0,40552.0,-5.232129697862941,-5.232129697862941,-12.527634487840833,-11.495946941783352,-12.306558585114225,-21.14959469417834
S8_nc_up_price_down,2015-06-30,12.47,13.6,838247.0,239238.0,233461.0,5777.0,-8819.0,-36948.0,28129.0,-27517.0,-1.122694466720131,-1.2830793905372895,-0.0801924619085792,-8.099438652766633,-15.557337610264643,-10.264635124298326
S8_nc_up_price_down,2015-07-14,12.64,19.6,794716.0,240805.0,172429.0,68376.0,4309.0,-30472.0,34781.0,3723.0,-9.651898734177223,-9.651898734177223,-11.629746835443044,-15.981012658227856,-9.572784810126588,10.6012658227848
S8_nc_up_price_down,2015-11-03,15.49,92.4,827353.0,257996.0,72638.0,185358.0,9681.0,-3692.0,13373.0,25859.0,-5.035506778566812,-5.035506778566812,-4.5836023240800605,-0.9683666881859287,-1.6139444803098812,-17.1723692704971
S8_nc_up_price_down,2016-03-22,16.58,100.0,827890.0,237051.0,62452.0,174599.0,37702.0,762.0,36940.0,59300.0,-4.342581423401681,-4.2822677925210995,-11.821471652593484,-6.091676718938466,1.3872135102533267,18.697225572979505
S8_nc_up_price_down,2016-03-29,15.86,97.2,865776.0,258383.0,69263.0,189120.0,21332.0,6811.0,14521.0,37886.0,-7.692307692307687,-7.692307692307687,-11.286254728877676,-0.567465321563676,4.728877679697363,20.05044136191676
S8_nc_up_price_down,2016-05-03,16.25,98.4,789143.0,261390.0,54891.0,206499.0,20266.0,3748.0,16518.0,16693.0,-1.4153846153846183,-1.4153846153846183,3.5076923076923006,7.138461538461538,28.123076923076916,15.692307692307693
S8_nc_up_price_down,2016-05-17,16.82,99.2,848078.0,310859.0,58525.0,252334.0,13461.0,-7097.0,20558.0,42772.0,-1.2485136741973935,-1.2485136741973935,3.5077288941736118,17.479191438763376,18.370986920332943,16.52794292508919
S8_nc_up_price_down,2016-08-23,20.73,98.8,903799.0,367444.0,58163.0,309281.0,19017.0,6645.0,12372.0,20659.0,-1.013024602026058,-1.013024602026058,-2.1225277375783946,7.09117221418234,10.323203087313072,-1.7848528702363753
S8_nc_up_price_down,2017-02-07,20.72,77.6,859366.0,245518.0,31699.0,213819.0,12067.0,-4331.0,16398.0,28022.0,-1.2065637065637014,-1.2065637065637014,-0.04826254826253429,-11.196911196911197,-22.29729729729729,-25.820463320463315
S8_nc_up_price_down,2017-05-23,15.87,4.8,798742.0,222316.0,159396.0,62920.0,1997.0,-17591.0,19588.0,5820.0,-5.35601764335224,-6.301197227473221,-10.901071203528668,-17.706364209199744,-9.199747952110894,-16.257088846880908
S8_nc_up_price_down,2017-08-01,14.88,17.2,762626.0,174500.0,200233.0,-25733.0,-6118.0,-22324.0,16206.0,-8434.0,-7.392473118279574,-7.392473118279574,-11.760752688172039,-7.123655913978499,-12.096774193548388,-4.704301075268824
S8_nc_up_price_down,2017-09-12,14.02,17.2,801502.0,176887.0,216340.0,-39453.0,-2573.0,-19450.0,16877.0,-22965.0,-1.854493580599148,-1.854493580599148,-5.777460770328091,1.0699001426533572,4.992867332382311,3.0670470756062773
S8_nc_up_price_down,2017-09-19,13.76,12.0,767416.0,177133.0,196823.0,-19690.0,246.0,-19517.0,19763.0,-34086.0,-3.9970930232558044,-3.9970930232558044,2.034883720930236,1.9622093023255793,9.738372093023262,0.6540697674418672
S8_nc_up_price_down,2017-11-14,15.1,47.6,708272.0,181273.0,172908.0,8365.0,10372.0,-33715.0,44087.0,-3508.0,-1.4569536423840956,-1.4569536423840956,-0.1986754966887383,-8.278145695364236,-6.092715231788082,-9.0728476821192
S8_nc_up_price_down,2018-01-02,15.33,60.4,757204.0,172520.0,180718.0,-8198.0,7687.0,-21677.0,29364.0,1015.0,-3.9138943248532287,-3.9138943248532287,-12.45923026744945,-13.698630136986301,-10.567514677103718,-19.43900848010437
S8_nc_up_price_down,2018-01-09,14.73,48.8,769647.0,186461.0,171315.0,15146.0,13941.0,-9403.0,23344.0,12443.0,-7.739307535641549,-8.89341479972845,-10.658520027155472,-4.95587236931433,-12.491513917175833,-16.22539035980991
S8_nc_up_price_down,2018-02-13,13.48,12.4,893480.0,196114.0,282845.0,-86731.0,-7653.0,-20500.0,12847.0,-34890.0,-0.8902077151335397,-0.7418397626112738,-0.7418397626112738,-5.341246290801194,-10.608308605341243,-16.3946587537092
S8_nc_up_price_down,2018-03-06,13.45,14.4,841282.0,179921.0,261949.0,-82028.0,-15172.0,-33470.0,18298.0,-23226.0,-6.171003717472123,-6.171003717472123,-6.617100371747209,-8.773234200743495,-12.639405204460964,-4.907063197026018
S8_nc_up_price_down,2018-05-01,11.69,3.2,977547.0,229548.0,332439.0,-102891.0,9906.0,-1439.0,11345.0,-32695.0,-1.112061591103497,-1.112061591103497,-1.4542343883661268,7.784431137724557,0.2566295979469668,-5.645851154833192
S8_nc_up_price_down,2018-05-29,12.46,16.8,1006973.0,249092.0,260310.0,-11218.0,-2819.0,-37255.0,34436.0,-25730.0,-3.5313001605136507,-3.5313001605136507,-0.882825040128421,-2.7287319422151013,-10.272873194221521,-18.29855537720707
S8_nc_up_price_down,2018-06-26,12.12,16.0,965073.0,251080.0,219367.0,31713.0,10241.0,-7533.0,17774.0,2041.0,-6.02310231023101,-6.02310231023101,-6.848184818481851,-7.755775577557755,-16.006600660066006,-10.89108910891088
S8_nc_up_price_down,2018-09-11,11.18,17.6,907199.0,194789.0,298065.0,-103276.0,-24104.0,-37183.0,13079.0,-103429.0,-5.903398926654746,-5.903398926654746,-7.334525939177105,16.010733452593918,15.921288014311274,13.77459749552774
S8_nc_up_price_down,2018-09-18,10.52,6.0,811721.0,188789.0,237017.0,-48228.0,-6000.0,-61048.0,55048.0,-95478.0,-1.520912547528519,-1.520912547528519,14.733840304182522,25.95057034220534,19.86692015209126,21.10266159695817
S8_nc_up_price_down,2018-10-23,13.81,77.6,778533.0,197730.0,148929.0,48801.0,22399.0,-14842.0,37241.0,33741.0,-3.54815351194786,-3.54815351194786,-6.154960173787105,-9.775524981897178,-9.703113685734976,-5.648081100651714
S8_nc_up_price_down,2018-10-30,13.32,65.6,801819.0,204730.0,143406.0,61324.0,7000.0,-5523.0,12523.0,23286.0,-2.7027027027026973,-2.7027027027026973,-5.3303303303303355,-3.603603603603611,-8.033033033033032,-3.9789789789789864
S8_nc_up_price_down,2019-01-15,13.16,82.0,890199.0,164578.0,169416.0,-4838.0,4053.0,-24284.0,28337.0,-11015.0,-1.747720364741645,-1.4437689969604817,-4.787234042553202,-3.115501519756836,-5.699088145896658,-3.7993920972644424
S8_nc_up_price_down,2019-03-19,12.78,78.0,920560.0,173724.0,229191.0,-55467.0,-2578.0,-13098.0,10520.0,39480.0,-1.4866979655712043,-1.4866979655712043,-0.9389671361502261,-2.1126760563380254,-7.276995305164313,-0.23474178403755097
S8_nc_up_price_down,2019-04-09,12.78,78.0,915486.0,188407.0,204435.0,-16028.0,11461.0,-10510.0,21971.0,4359.0,-2.1126760563380254,-2.1126760563380254,-0.7824726134585291,-8.841940532081372,-2.1126760563380254,-3.2863849765258246
S8_nc_up_price_down,2019-04-23,12.7,69.2,880933.0,213850.0,198787.0,15063.0,10252.0,-6496.0,16748.0,-6265.0,-2.8346456692913358,-2.8346456692913358,-5.905511811023622,-7.007874015748017,-1.5748031496062964,-9.055118110236204
S8_nc_up_price_down,2019-06-18,12.61,60.8,936818.0,202237.0,225494.0,-23257.0,-3010.0,-56141.0,53131.0,-56460.0,-2.2204599524187074,-2.2204599524187074,-2.0618556701030966,-6.5027755749405225,-7.930214115781132,-14.908802537668508
S8_nc_up_price_down,2019-07-30,12.15,32.4,949627.0,225774.0,294003.0,-68229.0,7314.0,-12164.0,19478.0,2337.0,-3.4567901234567877,-3.4567901234567877,-3.539094650205754,-7.489711934156384,-2.8806584362139898,0.3292181069958877
S8_nc_up_price_down,2019-10-01,12.88,84.8,880474.0,208928.0,318097.0,-109169.0,-6189.0,-45241.0,39052.0,-98530.0,-3.2608695652173947,-3.2608695652173947,-2.2515527950310643,-4.192546583850943,-0.7763975155279601,4.347826086956519
S8_nc_up_price_down,2019-11-05,12.71,77.2,978065.0,180017.0,347054.0,-167037.0,3088.0,-7442.0,10530.0,10296.0,-0.9441384736428082,-0.9441384736428082,-0.15735641227381247,2.7537372147915073,4.720692368213997,17.151848937844207
S8_nc_up_price_down,2019-12-10,13.46,100.0,1010184.0,226474.0,209344.0,17130.0,10301.0,-58008.0,68309.0,5204.0,-1.411589895988119,-1.411589895988119,-0.6686478454680622,1.634472511144125,10.84695393759285,-6.3150074294205165
S8_nc_up_price_down,2020-02-11,15.41,100.0,1251740.0,306419.0,134055.0,172364.0,12999.0,-2329.0,15328.0,52411.0,-0.8436080467229101,1.10317975340688,-4.023361453601559,-20.441271901362757,-32.7060350421804,-32.965606748864374
S8_nc_up_price_down,2020-02-18,15.28,99.2,1241072.0,315647.0,123917.0,191730.0,9228.0,-10138.0,19366.0,-10668.0,-0.8507853403141308,-0.8507853403141308,-9.947643979057585,-28.730366492146587,-33.507853403141354,-32.85340314136126
S8_nc_up_price_down,2020-02-25,15.15,96.8,1206094.0,337831.0,121727.0,216104.0,22184.0,-2190.0,24374.0,-34978.0,-9.174917491749179,-9.174917491749179,-16.897689768976896,-25.610561056105617,-35.11551155115512,-26.13861386138614
S8_nc_up_price_down,2020-05-05,10.78,11.2,923784.0,177939.0,145745.0,32194.0,-8598.0,-22975.0,14377.0,-27164.0,-4.916512059369193,-4.916512059369193,0.6493506493506551,7.792207792207795,12.894248608534319,12.337662337662337
S8_nc_up_price_down,2020-07-07,12.18,52.8,924622.0,222050.0,66478.0,155572.0,11023.0,-9648.0,20671.0,6479.0,-7.060755336617397,-7.060755336617397,-4.187192118226601,4.92610837438423,3.284072249589487,10.919540229885062
S8_nc_up_price_down,2020-08-18,12.89,72.4,1018436.0,284216.0,43108.0,241108.0,21176.0,-815.0,21991.0,15983.0,-1.0085337470907785,-1.0085337470907785,-2.4049650892164487,-4.189294026377044,10.162916989914649,12.412723041117136
S8_nc_up_price_down,2020-08-25,12.76,66.4,1062658.0,300927.0,46838.0,254089.0,16711.0,3730.0,12981.0,44222.0,-1.4106583072100332,-1.4106583072100332,-5.721003134796243,0.4702194357366851,13.479623824451426,21.081504702194366
S8_nc_up_price_down,2020-10-27,14.83,94.8,1036579.0,358746.0,50283.0,308463.0,10840.0,-1635.0,12475.0,27914.0,-0.7417397167902906,-0.7417397167902906,-1.011463250168576,1.4160485502360043,0.0,6.136210384356033
S8_nc_up_price_down,2020-11-17,15.31,97.6,1079515.0,350269.0,52626.0,297643.0,11141.0,-4577.0,15718.0,23130.0,-1.7635532331809367,-1.7635532331809367,-4.637491835401708,-5.355976485956893,7.446113651208353,9.274983670803394
S8_nc_up_price_down,2021-01-05,16.12,100.0,1089003.0,330921.0,57271.0,273650.0,31862.0,2096.0,29766.0,36735.0,-4.094292803970223,-4.094292803970223,0.9305210918113982,-0.49627791563277013,0.8684863523573227,-8.746898263027292
S8_nc_up_price_down,2021-02-23,18.41,99.6,1065425.0,282375.0,44439.0,237936.0,122.0,-10874.0,10996.0,-59249.0,-10.755024443237371,-10.755024443237371,-13.633894622487775,-16.18685497012493,-7.984790874524705,-7.930472569255842
S8_nc_up_price_down,2021-04-27,17.94,98.8,1021800.0,311478.0,43710.0,267768.0,35734.0,-2865.0,38599.0,7039.0,-4.570791527313267,-4.570791527313267,0.8918617614269708,-5.016722408026764,-6.967670011148275,-1.7837235228539638
S8_nc_up_price_down,2021-05-11,18.1,98.8,1030575.0,325469.0,44266.0,281203.0,19262.0,1105.0,18157.0,37799.0,-4.917127071823202,-4.917127071823202,-5.856353591160235,-2.044198895027627,-3.5911602209944826,2.872928176795586
S8_nc_up_price_down,2021-07-06,17.87,96.8,931814.0,303961.0,39956.0,264005.0,23204.0,-73.0,23277.0,39646.0,-4.420817011751554,-4.420817011751554,-2.5741466144376113,0.6155567991046329,11.02406267487408,5.987688864017904
S8_nc_up_price_down,2021-07-27,18.35,98.8,954073.0,307945.0,36958.0,270987.0,25433.0,-3085.0,28518.0,33408.0,-2.0163487738419694,-2.0163487738419694,6.757493188010888,6.7029972752043365,5.340599455040862,3.378746594005433
S8_nc_up_price_down,2021-11-23,20.11,96.8,920493.0,297379.0,47753.0,249626.0,18486.0,-3751.0,22237.0,14108.0,-7.508702138239675,-7.508702138239675,-1.4420686225758317,-4.226752859273986,-6.0169070114371,-9.497762307309799
S8_nc_up_price_down,2021-12-14,19.65,83.6,874996.0,257362.0,40899.0,216463.0,8951.0,-16273.0,25224.0,17375.0,-4.631043256997458,-4.631043256997458,-2.7989821882951516,-6.666666666666665,-6.8702290076335775,-2.0865139949109435
S8_nc_up_price_down,2022-03-08,19.43,75.6,837413.0,213623.0,62547.0,151076.0,32692.0,-33845.0,66537.0,21202.0,-3.6026762738033957,-3.6026762738033957,-1.4410705095213694,1.1322696860524895,-4.168811116829641,-0.4117344312918103
S8_nc_up_price_down,2022-04-12,20.22,97.6,916130.0,292621.0,52757.0,239864.0,49488.0,-1829.0,51317.0,56259.0,-2.3738872403560873,-2.9673590504450953,-5.934718100890201,-8.259149357072193,-4.599406528189909,-6.7260138476755715
S8_nc_up_price_down,2022-05-24,19.75,82.0,847420.0,262661.0,53174.0,209487.0,9909.0,-2948.0,12857.0,22139.0,-1.7721518987341867,-1.5696202531645498,-3.8987341772151907,-6.9367088607594996,-9.417721518987342,-8.405063291139236
S8_nc_up_price_down,2022-07-19,18.84,35.6,703614.0,192030.0,64868.0,127162.0,3339.0,-17954.0,21293.0,2470.0,-7.271762208067944,-7.271762208067944,-6.104033970276001,-3.0254777070063743,-3.0254777070063743,-0.849256900212314
S8_nc_up_price_down,2022-08-16,18.27,14.4,737535.0,171404.0,121434.0,49970.0,-2724.0,-26629.0,23905.0,-28134.0,-2.0799124247400047,-2.0799124247400047,-0.9304871373836843,0.0,2.244116037219479,6.075533661740562
S8_nc_up_price_down,2022-09-13,18.38,26.0,751873.0,182761.0,114431.0,68330.0,4417.0,-6142.0,10559.0,-8728.0,-1.0337323177366575,-1.0337323177366575,-1.0337323177366575,1.9586507072905324,3.3732317736670403,6.039173014145804
S8_nc_up_price_down,2022-09-27,18.19,19.2,710887.0,171124.0,122523.0,48601.0,7081.0,-4175.0,11256.0,-34085.0,-1.5393073117097367,-1.5393073117097367,3.023639362286956,-0.43980208905993745,8.521165475535986,14.073666849917533
S8_nc_up_price_down,2022-10-18,18.67,47.2,711664.0,205568.0,79156.0,126412.0,22518.0,-2779.0,25297.0,24455.0,-2.9994643813604838,-2.9994643813604838,-1.2854847348687803,8.677021960364195,8.677021960364195,5.677557579003745
S8_nc_up_price_down,2022-11-15,20.29,99.2,832522.0,251928.0,95734.0,156194.0,56997.0,-9015.0,66012.0,66182.0,-2.7106949236076927,-2.7106949236076927,-3.2528339083292224,0.0,-2.7599802858550904,4.484967964514541
S8_nc_up_price_down,2022-11-22,19.74,92.0,872727.0,287196.0,99234.0,187962.0,35268.0,3500.0,31768.0,40205.0,-1.2158054711246091,-0.5572441742654477,-1.266464032421477,5.116514690982776,-0.20263424518742745,8.054711246200608
S8_nc_up_price_down,2022-12-20,20.58,100.0,922300.0,326115.0,92949.0,233166.0,38063.0,-2052.0,40115.0,22523.0,-1.263362487852271,-2.0894071914480117,-6.025267249757038,-4.178814382896013,4.033041788143832,-0.4859086491739495
S8_nc_up_price_down,2022-12-27,20.32,98.0,943801.0,342482.0,96052.0,246430.0,16367.0,3103.0,13264.0,21501.0,-3.0511811023622104,-3.8385826771653586,-3.297244094488194,1.7716535433070835,4.7244094488189115,2.460629921259838
S8_nc_up_price_down,2023-01-31,21.76,100.0,995391.0,333718.0,86646.0,247072.0,63568.0,1580.0,61988.0,70543.0,-4.227941176470596,-4.227941176470596,-0.8731617647058876,-5.46875,-2.343750000000011,24.034926470588225
