time,open,high,low,close
2020-05-22,58.070,58.210,57.060,57.530
2020-05-26,57.800,59.450,57.660,58.300
2020-05-27,58.460,58.600,57.620,58.320
2020-05-28,58.490,58.540,57.530,57.610
2020-05-29,57.500,57.730,56.560,57.180
2020-06-01,57.590,60.390,57.260,60.240
2020-06-02,60.300,61.150,60.000,60.380
2020-06-03,60.370,60.730,59.840,60.380
2020-06-04,59.350,59.780,59.020,59.520
2020-06-05,59.410,61.110,59.380,60.920
2020-06-08,61.070,61.140,60.110,60.220
2020-06-09,60.370,60.770,59.520,59.910
2020-06-10,60.050,60.370,59.570,60.310
2020-06-11,60.320,60.340,58.750,59.340
